Date,Customer_ID,Location,Customer_Type,Product,Quantity_Sold_kg,Price_per_kg_KES,Sugarcane_Input_kg,Labor_Cost_KES,Transport_Cost_KES,Sugarcane_Cost_KES,Revenue_KES,Jaggery_Output_kg,Beginning_Inventory_kg,Ending_Inventory_kg
2025-04-28,099a6eda,Migori,Wholesale,Jaggery Blocks,15,106,88,922,257,1561,1590,29.068738886199274,67.69125197948857,52.69125197948857
2025-04-28,bb65f445,Migori,Retail,Liquid Jaggery,93,100,129,809,102,1087,9300,58.92356814413203,84.77781502283102,0.0
2025-04-28,594a8c22,Homa Bay,Retail,Liquid Jaggery,56,116,125,322,410,980,6496,72.28188808904342,118.87196134605952,62.87196134605952
2025-04-28,d972139c,Kisumu,Wholesale,Jaggery Paste,32,83,138,378,345,1194,2656,81.48380820691936,114.98430738399053,82.98430738399053
2025-04-28,68b50e05,Siaya,Retail,Jaggery Paste,19,107,52,514,407,1197,2033,20.766849516324935,57.171605636171904,38.171605636171904
2025-04-28,24f9c914,Migori,Individual,Jaggery Blocks,99,87,107,355,309,1600,8613,57.862321552590835,84.51800835826765,0.0
2025-04-28,8facbafe,Kisii,Retail,Jaggery Blocks,32,94,176,417,216,969,3008,103.28381481487708,113.997166422622,81.997166422622
2025-04-29,a5699db7,Migori,Wholesale,Jaggery Blocks,94,76,91,907,498,1973,7144,53.884207676724756,79.8984314475231,0.0
2025-04-29,7d2992fe,Migori,Individual,Liquid Jaggery,65,120,77,732,386,1106,7800,28.65121436785318,69.47691544844366,4.476915448443663
2025-04-29,d083ea7c,Kisumu,Wholesale,Jaggery Paste,27,94,179,647,329,972,2538,59.94791175734258,70.96473916452358,43.96473916452358
2025-04-30,e29fe7a5,Kisii,Wholesale,Liquid Jaggery,47,71,67,612,292,883,3337,32.68609888325728,44.68753234064755,0.0
2025-04-30,76318f94,Kisii,Wholesale,Liquid Jaggery,10,99,179,569,188,1042,990,64.48450388439325,87.88820125512694,77.88820125512694
2025-04-30,bfeddcda,Kisii,Wholesale,Liquid Jaggery,93,107,93,610,426,1434,9951,28.63370657450225,40.421983831256725,0.0
2025-04-30,fd1d9396,Migori,Individual,Jaggery Blocks,95,127,176,663,205,1216,12065,60.250589431963874,81.36526543771964,0.0
2025-04-30,dd4a742f,Migori,Wholesale,Liquid Jaggery,63,149,100,797,492,1478,9387,33.43314490550544,60.2279597767963,0.0
2025-05-01,c3ec379e,Migori,Individual,Jaggery Paste,47,71,185,938,352,1727,3337,56.04649878816661,99.03374835728407,52.03374835728407
2025-05-01,6f30f1ff,Kisumu,Individual,Liquid Jaggery,89,131,83,728,484,1611,11659,48.25754095349284,87.73739342257375,0.0
2025-05-01,f0c58b67,Kisumu,Retail,Jaggery Blocks,74,146,73,998,368,1520,10804,22.43611782130908,36.81211483972244,0.0
2025-05-01,5c0a47f6,Migori,Wholesale,Liquid Jaggery,61,86,70,503,454,1819,5246,28.254684180833642,55.33998542276929,0.0
2025-05-02,4bba18a4,Migori,Individual,Liquid Jaggery,44,79,150,496,209,1542,3476,79.75849498322779,92.13085077527167,48.13085077527167
2025-05-02,96d92602,Kisii,Wholesale,Liquid Jaggery,77,96,166,498,148,1737,7392,56.60942305591591,69.90338881448733,0.0
2025-05-02,888ddbcc,Homa Bay,Retail,Jaggery Paste,38,95,126,639,486,1378,3610,72.45528865122655,89.32956344124514,51.32956344124514
2025-05-02,6dc2ac8d,Migori,Wholesale,Jaggery Blocks,96,87,146,438,213,1643,8352,78.16269951839841,106.85419384568321,10.854193845683213
2025-05-02,53fefcbd,Kisii,Individual,Jaggery Blocks,22,93,115,820,312,1959,2046,61.52443271256796,72.73800258530069,50.73800258530069
2025-05-02,05dd898e,Kisumu,Individual,Liquid Jaggery,38,141,64,952,109,1186,5358,31.308214858169286,74.421359140817,36.421359140817
2025-05-02,ed07b4b6,Kisii,Individual,Jaggery Blocks,29,111,121,712,233,707,3219,39.74681740128541,54.07839166060209,25.078391660602087
2025-05-03,de82aa56,Migori,Retail,Jaggery Blocks,24,93,198,420,475,856,2232,62.75511538580683,103.18230583464548,79.18230583464548
2025-05-03,94eb72d2,Homa Bay,Retail,Liquid Jaggery,63,114,192,400,233,1425,7182,100.69826207002612,143.27030141688962,80.27030141688962
2025-05-03,d731a96d,Kisii,Individual,Liquid Jaggery,53,141,90,352,108,1082,7473,36.62189921938653,59.107030294510764,6.107030294510764
2025-05-03,d65f88a8,Migori,Wholesale,Jaggery Blocks,15,134,56,552,437,1504,2010,18.7407007217973,61.81684248287604,46.81684248287604
2025-05-03,619f67ad,Migori,Wholesale,Jaggery Blocks,65,143,90,528,390,1399,9295,30.160216963070805,66.04466740203459,1.044667402034591
2025-05-03,9ceebcd9,Kisumu,Individual,Liquid Jaggery,52,124,163,997,283,1091,6448,55.58571931466248,104.78516360614685,52.78516360614685
2025-05-04,b78466f5,Migori,Retail,Liquid Jaggery,26,70,186,485,181,1059,1820,87.03993020592382,122.03762121021963,96.03762121021963
2025-05-04,9f6e6d86,Kisumu,Retail,Jaggery Paste,46,145,100,845,109,799,6670,47.47202894603819,78.98292859706393,32.98292859706393
2025-05-04,16b3f74e,Homa Bay,Retail,Liquid Jaggery,30,97,178,762,229,1484,2910,100.6964821830615,113.76091275350603,83.76091275350603
2025-05-04,22452cc9,Siaya,Wholesale,Jaggery Paste,64,144,51,598,304,1889,9216,27.191224984468036,52.86209466494816,0.0
2025-05-04,e8715ca1,Migori,Wholesale,Liquid Jaggery,40,121,79,311,118,1340,4840,27.728758568518003,44.69612609123867,4.696126091238668
2025-05-04,bd605d19,Homa Bay,Retail,Liquid Jaggery,55,84,60,959,310,646,4620,21.554524506342293,48.86658695539499,0.0
2025-05-05,8bae97f2,Migori,Retail,Liquid Jaggery,30,146,81,845,387,1397,4380,36.27198622655737,77.31884590816631,47.31884590816631
2025-05-05,8886d354,Migori,Wholesale,Liquid Jaggery,14,99,141,408,109,1750,1386,70.5482031054339,88.10297841805584,74.10297841805584
2025-05-06,ea0be439,Homa Bay,Retail,Liquid Jaggery,33,78,117,583,310,1332,2574,55.72792347734964,66.29900274478294,33.29900274478294
2025-05-06,3f3607d5,Kisumu,Wholesale,Liquid Jaggery,41,103,107,933,173,1309,4223,32.51975674700514,44.77075627145477,3.770756271454772
2025-05-06,cf3209a5,Migori,Individual,Jaggery Blocks,52,98,127,934,176,1961,5096,75.62689864274415,108.13220247743968,56.13220247743968
2025-05-06,70b3ba56,Homa Bay,Retail,Jaggery Blocks,83,137,179,522,199,642,11371,82.58627856388034,123.27300417765443,40.27300417765443
2025-05-06,75e09a2a,Migori,Wholesale,Liquid Jaggery,95,70,116,861,238,1202,6650,63.690701194821074,98.88752135727145,3.887521357271453
2025-05-06,e0518136,Kisumu,Retail,Jaggery Paste,58,120,123,429,461,882,6960,41.862684929684036,86.81555777617417,28.815557776174174
2025-05-06,15b721ec,Kisii,Individual,Liquid Jaggery,99,132,126,589,218,1977,13068,42.36546594795148,77.24397091319054,0.0
2025-05-07,2c6fa031,Kisumu,Wholesale,Liquid Jaggery,75,137,148,404,165,1548,10275,84.20339486231272,129.70589319882004,54.705893198820036
2025-05-07,b2f73fda,Siaya,Individual,Jaggery Paste,30,135,67,901,152,1098,4050,38.256352660514054,72.62850141877435,42.62850141877435
2025-05-07,f5d88285,Kisii,Wholesale,Jaggery Paste,14,106,85,827,217,1979,1484,36.16233241575874,72.87931135960213,58.87931135960213
2025-05-07,30eefe2c,Kisumu,Individual,Jaggery Paste,57,102,198,582,365,978,5814,117.53205243147512,137.41058139794796,80.41058139794796
2025-05-07,e5d7ea79,Kisumu,Retail,Jaggery Blocks,38,113,80,448,356,899,4294,39.297419950443235,80.03533596882795,42.03533596882795
2025-05-08,a7a6eafb,Siaya,Individual,Jaggery Blocks,66,92,53,507,155,1603,6072,23.842824350453363,60.08727036958005,0.0
2025-05-08,78abd1a0,Migori,Individual,Jaggery Blocks,61,114,135,682,287,1783,6954,58.12684407938167,74.60553145549929,13.605531455499289
2025-05-08,9c0444cc,Migori,Individual,Jaggery Paste,76,145,114,855,387,1237,11020,38.39387930924782,86.16306248381807,10.163062483818067
2025-05-08,6b9ca989,Homa Bay,Wholesale,Jaggery Blocks,25,146,93,670,165,1367,3650,44.49920233698462,76.52373425639036,51.523734256390355
2025-05-08,c48bad7c,Migori,Wholesale,Liquid Jaggery,94,73,106,366,155,1565,6862,49.80821737042598,65.31873454636677,0.0
2025-05-08,5c4f64c2,Kisii,Retail,Jaggery Blocks,94,129,154,840,287,633,12126,74.81388910189828,95.44969878298876,1.4496987829887615
2025-05-08,5e02702f,Migori,Retail,Jaggery Paste,79,124,173,581,118,1132,9796,61.01364725087205,96.36435364281189,17.364353642811892
2025-05-08,557b2a6f,Migori,Wholesale,Jaggery Paste,52,147,102,610,480,1118,7644,31.196781016881914,52.27669375507055,0.2766937550705535
2025-05-08,19d7911e,Kisumu,Retail,Liquid Jaggery,18,75,173,476,455,694,1350,59.56803423833018,92.76090516233316,74.76090516233316
2025-05-09,4dd25597,Siaya,Retail,Jaggery Paste,19,88,161,992,437,811,1672,71.45578307368902,113.10366955707696,94.10366955707696
2025-05-09,3029efb5,Migori,Wholesale,Jaggery Blocks,82,147,161,515,275,1137,12054,54.75013122311812,88.21939231870819,6.219392318708188
2025-05-09,2cf01c9b,Kisumu,Wholesale,Liquid Jaggery,98,70,183,509,426,738,6860,109.30900232977588,146.8970680243608,48.897068024360806
2025-05-09,7446f41d,Kisii,Wholesale,Jaggery Paste,39,77,146,560,287,1179,3003,86.94082385664001,132.15074363566256,93.15074363566256
2025-05-09,306b3022,Kisumu,Individual,Jaggery Blocks,79,93,68,947,145,1493,7347,29.522074292425536,71.33073775364085,0.0
2025-05-09,4199d043,Homa Bay,Retail,Jaggery Blocks,12,102,73,839,470,587,1224,30.588334450257648,70.26164299940403,58.26164299940403
2025-05-09,0c736dab,Siaya,Wholesale,Jaggery Paste,67,149,166,414,427,1694,9983,89.33339598481949,137.97739089407878,70.97739089407878
2025-05-09,b6d7cb6d,Kisumu,Wholesale,Liquid Jaggery,54,108,190,642,245,611,5832,70.129541429834,84.21253842047793,30.212538420477927
2025-05-10,659205ca,Migori,Retail,Jaggery Blocks,32,120,93,455,395,1987,3840,42.728457371795685,66.46972183172745,34.469721831727455
2025-05-10,31db8c91,Homa Bay,Individual,Jaggery Blocks,78,137,131,910,228,1500,10686,53.50558740999165,93.34015694460497,15.34015694460497
2025-05-10,294d7f67,Kisumu,Retail,Liquid Jaggery,31,122,135,803,113,1337,3782,78.05186182402865,121.37114481196616,90.37114481196616
2025-05-10,e476c1b0,Migori,Wholesale,Jaggery Paste,38,94,86,438,318,1980,3572,46.01008665165521,60.743900000370324,22.743900000370324
2025-05-10,e8370740,Homa Bay,Retail,Liquid Jaggery,88,132,158,643,268,1980,11616,93.01316140246071,125.4456550735614,37.4456550735614
2025-05-10,f520a48f,Homa Bay,Retail,Jaggery Paste,57,131,132,619,338,1344,7467,58.636648876171336,94.33371179651442,37.33371179651442
2025-05-10,12e81fb0,Kisumu,Retail,Jaggery Blocks,29,118,101,916,398,516,3422,40.00164244794288,54.794632796313564,25.794632796313564
2025-05-10,266925b7,Kisumu,Retail,Jaggery Blocks,67,95,189,944,275,1410,6365,93.4315246835455,108.0133366670048,41.01333666700479
2025-05-10,3d7321d3,Siaya,Retail,Jaggery Paste,58,105,123,724,300,739,6090,62.29940513007577,93.5634350907915,35.5634350907915
2025-05-10,8a6bdceb,Migori,Wholesale,Liquid Jaggery,31,124,122,519,492,1486,3844,45.007104742254114,56.66208004094451,25.66208004094451
2025-05-10,b9f86296,Homa Bay,Retail,Jaggery Paste,49,88,194,703,281,991,4312,100.48837825271477,142.0838077707885,93.0838077707885
2025-05-10,6f88af66,Homa Bay,Wholesale,Jaggery Blocks,48,97,118,602,330,824,4656,60.458976611373345,104.11563405238735,56.11563405238735
2025-05-11,173bf7f2,Kisumu,Individual,Jaggery Paste,66,76,126,731,304,1179,5016,72.50079728156643,96.70059892310059,30.700598923100586
2025-05-11,0e833a81,Kisii,Individual,Jaggery Blocks,49,144,152,443,367,706,7056,81.38338773217873,122.32234844508945,73.32234844508945
2025-05-11,1abace30,Kisumu,Retail,Jaggery Paste,76,124,84,403,227,1296,9424,44.054819383557216,74.14129981410335,0.0
2025-05-11,aaf51d5a,Kisumu,Individual,Liquid Jaggery,51,76,174,666,252,559,3876,58.10569594658403,99.98360616959303,48.98360616959303
2025-05-11,2bc8a419,Homa Bay,Wholesale,Jaggery Blocks,66,113,105,555,420,1798,7458,32.64052873685263,43.894991489036165,0.0
2025-05-11,f2c8bc57,Homa Bay,Individual,Liquid Jaggery,72,86,75,705,452,756,6192,27.305264257564325,57.61073316381822,0.0
2025-05-11,0676f6a0,Kisii,Wholesale,Liquid Jaggery,71,91,126,646,172,736,6461,67.19631822319094,108.98354124362322,37.98354124362322
2025-05-12,86d2aebc,Siaya,Wholesale,Liquid Jaggery,99,99,131,963,378,1327,9801,50.852682092924724,67.11857722747007,0.0
2025-05-12,212201fc,Kisumu,Individual,Liquid Jaggery,73,92,170,945,386,805,6716,89.92868837582274,131.32691298728304,58.32691298728304
2025-05-12,cfb9d31e,Kisii,Individual,Jaggery Paste,71,122,195,514,337,933,8662,85.23092271904757,100.76153647412241,29.76153647412241
2025-05-12,ca7252c5,Migori,Individual,Jaggery Paste,30,120,182,920,295,984,3600,81.74107629055352,112.5410012520304,82.5410012520304
2025-05-12,5e5a1641,Siaya,Individual,Liquid Jaggery,71,90,53,418,403,707,6390,18.950194222156068,51.993429382735826,0.0
2025-05-12,78019704,Migori,Wholesale,Liquid Jaggery,54,111,193,652,450,1512,5994,77.67435976689696,90.82708285660831,36.827082856608314
2025-05-12,cfaacaac,Homa Bay,Wholesale,Liquid Jaggery,47,114,122,398,370,697,5358,49.48380691956874,87.2376223704594,40.237622370459405
2025-05-12,996b5ca8,Kisumu,Wholesale,Liquid Jaggery,28,120,119,632,399,1172,3360,50.076805892565694,67.57082259906278,39.57082259906278
2025-05-13,fe2d0d33,Migori,Wholesale,Jaggery Paste,19,75,172,538,412,594,1425,78.94259730218336,128.09978318286298,109.09978318286298
2025-05-13,4e846651,Siaya,Wholesale,Jaggery Blocks,17,92,140,591,229,926,1564,55.80967579229505,72.11782064267473,55.11782064267473
2025-05-13,bc2fb336,Kisii,Wholesale,Jaggery Blocks,51,101,108,457,429,801,5151,55.944123203966086,97.10682377834488,46.106823778344875
2025-05-13,d69af68b,Kisumu,Wholesale,Jaggery Paste,62,83,186,460,126,982,5146,102.26372387799886,138.0136651757158,76.0136651757158
2025-05-13,50a0fdca,Kisumu,Wholesale,Jaggery Blocks,41,103,52,666,302,1479,4223,27.47589711906643,49.688933080397085,8.688933080397085
2025-05-13,1e425b55,Kisumu,Retail,Jaggery Blocks,51,96,102,379,210,926,4896,32.61635695728474,55.01556241470354,4.015562414703538
2025-05-13,918c8133,Migori,Individual,Jaggery Blocks,63,99,198,978,124,664,6237,104.48626605424143,126.10542442317161,63.10542442317161
2025-05-14,64d542a3,Migori,Wholesale,Jaggery Blocks,78,113,160,557,480,1122,8814,57.78124964117105,107.38828138639978,29.388281386399782
2025-05-14,bcd0859b,Migori,Retail,Liquid Jaggery,81,111,138,692,384,638,8991,79.14184175504157,122.73243071658568,41.73243071658568
2025-05-14,feeabf39,Siaya,Retail,Jaggery Paste,69,136,164,857,309,1077,9384,85.74189766157173,101.61396293173158,32.61396293173158
2025-05-14,b8d20089,Homa Bay,Individual,Jaggery Blocks,80,118,111,913,481,770,9440,53.457942810542875,89.91322592434244,9.913225924342441
2025-05-14,75add36a,Migori,Wholesale,Jaggery Blocks,82,125,79,851,407,1667,10250,29.22806508301349,59.93521181225178,0.0
2025-05-14,5c35107f,Migori,Wholesale,Jaggery Paste,31,82,189,307,193,566,2542,64.59812228938262,77.56247226139814,46.56247226139814
2025-05-14,12d8bbc9,Kisii,Wholesale,Jaggery Paste,96,120,57,862,398,1067,11520,17.414155292601585,54.90905392291385,0.0
2025-05-14,7b8bdf68,Homa Bay,Retail,Jaggery Paste,84,112,79,808,143,1893,9408,35.470491533631254,66.57304038790348,0.0
2025-05-15,8bfc4d6c,Kisumu,Retail,Jaggery Paste,49,76,190,965,138,1588,3724,109.08460518831652,120.14870773217908,71.14870773217908
2025-05-15,b02ff164,Kisumu,Wholesale,Jaggery Blocks,41,72,174,528,489,1819,2952,54.10636380370771,67.4344364640651,26.4344364640651
2025-05-15,31cfa5d4,Siaya,Retail,Liquid Jaggery,65,91,93,525,122,887,5915,28.025675019350054,42.83929262907213,0.0
2025-05-15,47d76919,Kisii,Wholesale,Liquid Jaggery,26,143,135,323,267,915,3718,80.98815933178416,98.53298009348941,72.53298009348941
2025-05-15,144f22cc,Kisii,Retail,Jaggery Blocks,22,96,175,390,247,1956,2112,79.91164090518929,126.48994694042693,104.48994694042693
2025-05-15,ec69c13f,Kisii,Wholesale,Jaggery Blocks,41,87,112,526,324,622,3567,37.23449142170551,61.17485741298893,20.174857412988928
2025-05-15,531bbab2,Migori,Retail,Jaggery Paste,52,140,71,983,105,734,7280,39.87075103662512,88.41012218287202,36.410122182872016
2025-05-16,a5200c73,Kisumu,Retail,Jaggery Blocks,46,72,66,340,304,1801,3312,37.05584282711456,49.43634052967354,3.4363405296735365
2025-05-16,1eee6ab7,Kisumu,Retail,Jaggery Blocks,26,97,195,827,404,963,2522,105.6337303601504,137.02989381545618,111.02989381545618
2025-05-16,1a7d1bd4,Migori,Individual,Liquid Jaggery,92,105,165,609,388,988,9660,95.74553830526986,125.87609434130243,33.876094341302434
2025-05-16,5515fa8e,Homa Bay,Retail,Jaggery Blocks,26,104,59,432,164,1487,2704,19.33452134933415,35.798439587655,9.798439587654997
2025-05-16,6dc8b612,Migori,Wholesale,Liquid Jaggery,34,140,124,412,303,930,4760,67.84012413660382,109.56053644162779,75.56053644162779
2025-05-16,63f865c1,Homa Bay,Individual,Jaggery Paste,57,140,194,914,193,537,7980,64.13363838557214,108.2195482975726,51.2195482975726
2025-05-16,91c20da9,Migori,Wholesale,Liquid Jaggery,22,130,106,492,398,701,2860,56.60274264518449,103.25963021188583,81.25963021188583
2025-05-17,9ea1b63b,Migori,Retail,Jaggery Blocks,66,87,54,375,436,1038,5742,20.10222463202882,64.40864051371908,0.0
2025-05-17,56a177c4,Migori,Wholesale,Jaggery Blocks,97,109,106,803,107,1491,10573,53.17846677727575,81.87275831054022,0.0
2025-05-17,22999b32,Homa Bay,Wholesale,Jaggery Paste,41,124,62,702,339,926,5084,35.486431790995475,60.49628813475749,19.496288134757492
2025-05-17,af748582,Kisii,Retail,Liquid Jaggery,60,90,159,712,295,600,5400,74.420199418563,94.8851916702362,34.885191670236196
2025-05-17,2e93e3ae,Homa Bay,Individual,Jaggery Blocks,81,118,196,948,432,966,9558,68.39114289686071,94.0921908335738,13.092190833573795
2025-05-17,8fe590b0,Siaya,Individual,Jaggery Blocks,62,103,91,683,298,832,6386,41.02761559257507,89.78453054132477,27.78453054132477
2025-05-17,16c43051,Kisumu,Individual,Liquid Jaggery,80,73,136,795,450,912,5840,56.230836782021576,76.00018479658472,0.0
2025-05-17,9067d317,Migori,Individual,Jaggery Blocks,33,110,152,836,341,944,3630,57.502907137381285,97.7201511622624,64.7201511622624
2025-05-17,20d025d3,Migori,Retail,Jaggery Blocks,84,71,73,630,151,1332,5964,36.09441367277262,82.55914189290974,0.0
2025-05-18,5f8db3f6,Homa Bay,Individual,Jaggery Paste,19,84,107,798,423,1245,1596,56.51722907895777,93.33001443821948,74.33001443821948
2025-05-18,215d1679,Kisii,Individual,Jaggery Blocks,89,127,172,727,350,985,11303,62.73549935468018,110.85191189722056,21.85191189722056
2025-05-18,65576173,Migori,Retail,Jaggery Blocks,48,87,166,400,340,699,4176,85.24176655588327,113.73623792179261,65.73623792179261
2025-05-18,3569d8b3,Kisii,Wholesale,Jaggery Paste,87,129,121,967,231,1595,11223,59.92413765220468,102.03130416044144,15.031304160441437
2025-05-18,d5a63e3d,Siaya,Individual,Liquid Jaggery,97,88,136,481,472,975,8536,63.072824418085744,99.05412166070134,2.054121660701341
2025-05-19,7c6082ac,Kisumu,Individual,Jaggery Blocks,67,128,134,554,484,1859,8576,76.80784923654873,100.84473303517592,33.84473303517592
2025-05-19,61743043,Kisumu,Individual,Jaggery Paste,85,142,87,671,232,909,12070,27.72988056425494,59.015190147549035,0.0
2025-05-19,33afc105,Migori,Wholesale,Liquid Jaggery,98,111,50,656,166,1962,10878,21.39172918246169,47.205989616917016,0.0
2025-05-20,eb37d9cf,Migori,Wholesale,Liquid Jaggery,63,114,179,799,422,1401,7182,86.34732863410981,109.78614092933027,46.78614092933027
2025-05-20,967aca57,Kisii,Individual,Jaggery Blocks,14,72,142,422,429,1236,1008,80.83471931325442,115.89414491208473,101.89414491208473
2025-05-20,b209f018,Homa Bay,Individual,Liquid Jaggery,43,84,66,911,444,1332,3612,25.434996731811186,64.31889458252641,21.31889458252641
2025-05-20,4426c5b3,Kisumu,Retail,Jaggery Paste,56,129,155,585,285,763,7224,68.3722778833963,91.9375105027844,35.937510502784406
2025-05-20,4988793b,Migori,Retail,Liquid Jaggery,31,121,128,614,204,943,3751,54.707674076868805,83.01042798382767,52.01042798382767
2025-05-20,4f3da8cc,Kisumu,Individual,Liquid Jaggery,22,85,120,810,327,1633,1870,66.59955335408438,110.26018231656931,88.26018231656931
2025-05-20,6526a93e,Kisumu,Retail,Liquid Jaggery,83,140,127,807,157,1728,11620,61.55916263626108,90.56232183827083,7.562321838270833
2025-05-21,409bee07,Kisii,Retail,Jaggery Blocks,99,132,111,960,210,665,13068,36.78859246383295,52.96832191207447,0.0
2025-05-21,eddcdb73,Kisii,Wholesale,Jaggery Paste,74,94,56,589,147,1136,6956,27.390681885417088,62.034374731416825,0.0
2025-05-21,48b90042,Kisii,Individual,Jaggery Paste,71,115,155,903,285,1145,8165,73.62912370600958,84.11411370951937,13.114113709519373
2025-05-21,15264b56,Homa Bay,Wholesale,Jaggery Paste,24,70,95,512,468,838,1680,35.947859284315705,70.00053225776176,46.00053225776176
2025-05-21,c2193106,Migori,Retail,Jaggery Paste,31,146,119,577,191,1540,4526,45.96553640748832,78.83946956310615,47.83946956310615
2025-05-21,61e69045,Homa Bay,Wholesale,Jaggery Paste,98,133,184,560,413,1677,13034,92.22963277883163,137.39404173455023,39.39404173455023
2025-05-21,c63a8fda,Homa Bay,Retail,Liquid Jaggery,72,143,158,457,243,886,10296,82.05988060799187,127.2539625295405,55.2539625295405
2025-05-22,9f04a73b,Kisumu,Retail,Jaggery Blocks,47,115,72,802,391,1245,5405,39.34762561180956,54.35075468446258,7.350754684462579
2025-05-22,9e2e24c6,Homa Bay,Wholesale,Jaggery Paste,74,87,147,815,261,1187,6438,65.77106031738067,113.10347553131422,39.10347553131422
2025-05-22,a82d16d6,Kisumu,Wholesale,Liquid Jaggery,50,99,69,566,394,1831,4950,40.932698362971024,84.48087934432542,34.480879344325416
2025-05-22,b1bc26b3,Kisumu,Wholesale,Jaggery Paste,29,96,119,967,274,841,2784,71.29760862145366,83.4032931265401,54.403293126540106
2025-05-22,47c0a838,Kisii,Wholesale,Jaggery Paste,76,141,59,933,497,1756,10716,33.79341306336857,68.79925673270273,0.0
2025-05-22,66f9140e,Homa Bay,Individual,Jaggery Blocks,68,129,142,491,170,1680,8772,70.89290779132094,116.16180873197136,48.16180873197136
2025-05-23,62b6625e,Migori,Individual,Jaggery Paste,24,131,146,556,323,1049,3144,46.095369067000505,62.84343477915033,38.84343477915033
2025-05-23,1768c5a7,Siaya,Retail,Jaggery Paste,90,70,137,842,174,556,6300,77.59101927413121,104.58424873986365,14.584248739863654
2025-05-23,31ea1c8c,Siaya,Retail,Jaggery Paste,11,84,149,988,399,1900,924,77.76047621430614,90.55614868982404,79.55614868982404
2025-05-23,78f97b7b,Kisii,Individual,Jaggery Blocks,66,135,102,888,360,1862,8910,56.573012334940714,98.64290900877114,32.64290900877114
2025-05-23,ae4fc491,Migori,Individual,Liquid Jaggery,21,88,94,722,217,1667,1848,49.429440135704425,76.5970634141058,55.597063414105804
2025-05-23,54ae37ac,Kisii,Wholesale,Jaggery Paste,82,95,90,614,383,951,7790,28.32712097556718,43.38633124321956,0.0
2025-05-24,60699a08,Homa Bay,Wholesale,Jaggery Blocks,13,118,123,938,322,503,1534,47.06439688409848,62.22586839651595,49.22586839651595
2025-05-24,e5e38642,Migori,Individual,Jaggery Blocks,72,93,84,868,367,844,6696,29.122329417592088,54.06771550130106,0.0
2025-05-24,7b904a2b,Migori,Individual,Jaggery Paste,55,145,134,569,208,583,7975,42.86486553535132,55.441070175953044,0.441070175953044
2025-05-24,e1d10081,Migori,Individual,Jaggery Blocks,72,86,107,789,264,1791,6192,45.708170174452285,67.59201894137553,0.0
2025-05-24,e8866708,Kisumu,Retail,Liquid Jaggery,43,115,104,481,496,1352,4945,39.10148788933034,55.26395400375626,12.263954003756261
2025-05-24,b7262179,Migori,Retail,Jaggery Paste,75,118,144,714,377,824,8850,78.42907147306187,115.52774223044034,40.52774223044034
2025-05-24,e419b07f,Migori,Wholesale,Liquid Jaggery,30,77,148,714,231,1411,2310,45.83515298047841,93.39952180978597,63.399521809785966
2025-05-24,05f0ac49,Migori,Individual,Jaggery Paste,73,70,68,470,300,955,5110,40.66034371323927,70.40157692254411,0.0
2025-05-24,057d6d18,Kisumu,Wholesale,Jaggery Blocks,68,87,69,999,167,620,5916,38.50724302847388,70.70746992185332,2.707469921853317
2025-05-24,88b1fc00,Kisumu,Retail,Liquid Jaggery,81,143,114,616,470,835,11583,67.1106856196386,114.33185632659935,33.33185632659935
2025-05-25,d4fdaa99,Migori,Wholesale,Jaggery Blocks,45,137,148,956,499,1972,6165,51.44349108724218,77.65964952127914,32.659649521279135
2025-05-25,edcdaa6d,Kisii,Individual,Jaggery Paste,54,120,151,494,107,1227,6480,63.719245142988136,82.81444331076196,28.81444331076196
2025-05-25,8edbc323,Migori,Retail,Jaggery Blocks,19,147,74,415,427,1772,2793,22.765493756519376,48.47345829087703,29.473458290877034
2025-05-25,b26fa204,Migori,Wholesale,Liquid Jaggery,25,121,155,888,291,890,3025,59.61296989985118,81.80549568565648,56.80549568565648
2025-05-25,1baf2683,Homa Bay,Retail,Jaggery Blocks,44,116,115,601,354,1696,5104,64.42795731061105,107.70755943502493,63.70755943502493
2025-05-25,c223bd4f,Kisii,Wholesale,Jaggery Blocks,69,128,97,321,318,1387,8832,57.99137702044068,77.93011799711036,8.930117997110358
2025-05-25,b732e96b,Kisumu,Individual,Jaggery Blocks,68,147,186,919,175,772,9996,70.65651002618539,107.12263804487543,39.12263804487543
2025-05-25,28d8d13d,Siaya,Wholesale,Jaggery Blocks,80,75,142,754,146,1079,6000,58.71446787089039,69.0403177986598,0.0
2025-05-25,aec3f0c7,Kisumu,Wholesale,Jaggery Paste,58,94,141,918,131,1364,5452,43.723383299778824,79.51027474267019,21.51027474267019
2025-05-25,b8028c38,Migori,Retail,Jaggery Paste,94,128,170,773,406,1997,12032,101.32153660010161,116.60420903086325,22.604209030863245
2025-05-25,2fc0ddb6,Migori,Individual,Jaggery Blocks,45,91,155,832,310,1929,4095,51.77599191435569,82.5627077729929,37.562707772992894
2025-05-26,51222075,Homa Bay,Individual,Jaggery Paste,25,119,116,509,420,1840,2975,52.189757432046,67.82089103253529,42.820891032535286
2025-05-26,9f0414fb,Kisumu,Retail,Jaggery Paste,32,74,106,426,402,936,2368,62.45692133818135,105.86917977251936,73.86917977251936
2025-05-26,aa3bbce0,Migori,Wholesale,Liquid Jaggery,87,105,189,513,170,1985,9135,96.76137378943629,119.17729760127008,32.177297601270084
